,Origin,Destination,distance
916,21016.0,22209.0,2259.399999999999
917,21316.0,22209.0,1251.774
918,21909.0,22209.0,980.7679999999999
919,22505.0,22209.0,1792.8449999999998
920,21613.0,22209.0,1062.546
921,21912.0,22209.0,1320.315
922,22509.0,22209.0,940.7869999999999
923,21612.0,22209.0,1216.759
924,21315.0,22209.0,1443.3000000000004
925,21017.0,22209.0,2077.7279999999996
926,20425.0,22209.0,2915.4599999999996
927,22810.0,22209.0,1015.6920000000001
928,22811.0,22209.0,906.837
929,21910.0,22209.0,768.66
930,21908.0,22209.0,1558.8049999999998
931,22508.0,22209.0,467.50199999999995
932,21611.0,22209.0,1437.005
933,21018.0,22209.0,1770.1740000000002
934,20719.0,22209.0,2696.013
935,21019.0,22209.0,2287.2519999999995
936,21313.0,22209.0,1823.955
937,22208.0,22209.0,538.2510000000001
938,21911.0,22209.0,554.659
939,21614.0,22209.0,927.2630000000003
940,22809.0,22209.0,1524.241
941,23114.0,22209.0,1402.1829999999998
942,21613.0,22210.0,1407.2530000000002
943,22810.0,22210.0,1746.069
944,20426.0,22210.0,3446.7739999999994
945,20425.0,22210.0,3320.0879999999997
946,21909.0,22210.0,1774.4500000000003
947,22809.0,22210.0,2254.618
948,22207.0,22210.0,1779.897
949,21912.0,22210.0,525.282
950,21314.0,22210.0,1999.669
951,22506.0,22210.0,2027.5669999999996
952,22811.0,22210.0,1564.507
953,21908.0,22210.0,2352.487
954,21611.0,22210.0,1807.4830000000002
955,22509.0,22210.0,512.2180000000001
956,22505.0,22210.0,2523.2219999999998
957,21614.0,22210.0,1428.842
958,22208.0,22210.0,1331.029
959,22507.0,22210.0,1485.688
960,22209.0,22210.0,844.957
961,21016.0,22210.0,2628.8429999999994
962,22812.0,22210.0,992.156
963,21313.0,22210.0,2193.398
964,22508.0,22210.0,1125.172
965,20720.0,22210.0,2760.0959999999995
966,21910.0,22210.0,1393.678
967,21911.0,22210.0,897.401
968,21612.0,22210.0,1585.6810000000005
969,21019.0,22210.0,2171.085
970,23114.0,22210.0,2059.2860000000005
971,21316.0,22210.0,1722.308
972,20721.0,22210.0,2477.4069999999997
973,21017.0,22210.0,2447.171
974,23113.0,22210.0,2081.4019999999996
975,21018.0,22210.0,2174.802
976,21315.0,22210.0,1788.0070000000005
977,20719.0,22210.0,3065.4559999999997
978,22206.0,22210.0,2250.7809999999995
979,21613.0,22505.0,2126.8849999999998
980,23113.0,22505.0,1390.7490000000003
981,21908.0,22505.0,1072.4290000000003
982,21314.0,22505.0,1972.3549999999998
983,21018.0,22505.0,2715.7419999999993
984,22209.0,22505.0,1792.845
985,20719.0,22505.0,2571.9209999999994
986,21912.0,22505.0,2909.6269999999995
987,22809.0,22505.0,756.05
988,22509.0,22505.0,2531.878
989,22811.0,22505.0,1640.4050000000002
990,20426.0,22505.0,3428.7409999999995
991,21315.0,22505.0,2335.9349999999995
992,21019.0,22505.0,3463.6979999999994
993,21612.0,22505.0,1660.7570000000007
994,22507.0,22505.0,1083.43
995,20720.0,22505.0,2764.6949999999993
996,21910.0,22505.0,1500.0100000000004
997,20721.0,22505.0,2906.1829999999995
998,21909.0,22505.0,955.3320000000001
999,21911.0,22505.0,1990.423
1000,22506.0,22505.0,746.205
1001,22210.0,22505.0,2523.222
1002,20425.0,22505.0,3302.0549999999994
1003,21316.0,22505.0,2673.923999999999
1004,21614.0,22505.0,2621.328999999999
1005,22207.0,22505.0,759.626
1006,22206.0,22505.0,438.21000000000004
1007,21611.0,22505.0,1294.7460000000003
1008,21016.0,22505.0,2135.3079999999995
1009,21017.0,22505.0,2335.9189999999994
1010,22208.0,22505.0,1254.777
1011,22812.0,22505.0,3011.816
1012,22810.0,22505.0,1276.769
1013,22508.0,22505.0,1684.099
1014,21313.0,22505.0,1699.863
1015,23114.0,22505.0,1989.7090000000003
1016,21315.0,22506.0,1949.4119999999998
1017,22209.0,22506.0,1297.1899999999998
1018,22507.0,22506.0,541.879
1019,22505.0,22506.0,746.2049999999999
1020,21613.0,22506.0,1646.4339999999997
1021,21612.0,22506.0,1349.493
1022,21911.0,22506.0,1502.5839999999996
1023,21908.0,22506.0,1299.3850000000002
1024,22509.0,22506.0,2036.2230000000002
1025,21018.0,22506.0,2330.4500000000003
1026,21611.0,22506.0,1521.7020000000002
1027,22508.0,22506.0,1082.5889999999997
1028,20719.0,22506.0,2798.876999999999
1029,21614.0,22506.0,2173.402
1030,21016.0,22506.0,2362.263999999999
1031,20721.0,22506.0,2522.182
1032,21909.0,22506.0,1015.6690000000001
1033,21313.0,22506.0,1926.8190000000002
1034,22809.0,22506.0,453.104
1035,22207.0,22506.0,493.17099999999994
1036,20426.0,22506.0,3312.664999999998
1037,22208.0,22506.0,766.9380000000001
1038,21314.0,22506.0,1763.9269999999997
1039,21017.0,22506.0,2206.016
1040,22210.0,22506.0,2027.5670000000005
1041,22206.0,22506.0,665.166
1042,22811.0,22506.0,1096.101
1043,23114.0,22506.0,1455.9359999999997
1044,20720.0,22506.0,2648.6189999999992
1045,21316.0,22506.0,2287.1110000000003
1046,20425.0,22506.0,3185.9789999999985
1047,23113.0,22506.0,1087.803
1048,21912.0,22506.0,2421.788
1049,21910.0,22506.0,1026.094
1050,21019.0,22506.0,3077.7670000000007
1051,22812.0,22506.0,2516.1610000000014
1052,22810.0,22506.0,794.74
1053,21910.0,22507.0,1046.8220000000001
1054,22811.0,22507.0,739.1700000000001
1055,21613.0,22507.0,1345.7710000000002
1056,21313.0,22507.0,2102.117
1057,21614.0,22507.0,1662.6780000000003
1058,22812.0,22507.0,1974.2820000000006
1059,22508.0,22507.0,627.9030000000001
1060,21314.0,22507.0,1909.3550000000002
1061,22209.0,22507.0,755.3109999999998
1062,22809.0,22507.0,783.4100000000001
1063,21912.0,22507.0,1911.064
1064,20720.0,22507.0,2798.4929999999995
1065,21611.0,22507.0,1715.1670000000004
1066,21909.0,22507.0,1224.9830000000002
1067,21612.0,22507.0,1494.921
1068,21911.0,22507.0,996.645
1069,21316.0,22507.0,1916.8620000000005
1070,22207.0,22507.0,698.672
1071,21016.0,22507.0,2537.562
1072,20721.0,22507.0,2603.015
1073,22505.0,22507.0,1083.43
1074,21019.0,22507.0,2779.3129999999996
1075,20426.0,22507.0,3462.5389999999993
1076,23113.0,22507.0,886.7480000000002
1077,20425.0,22507.0,3335.8529999999996
1078,21315.0,22507.0,1726.7710000000002
1079,22506.0,22507.0,541.879
1080,21018.0,22507.0,2278.1780000000003
1081,21017.0,22507.0,2355.89
1082,22206.0,22507.0,901.2919999999999
1083,20719.0,22507.0,2974.1750000000006
1084,22208.0,22507.0,497.82199999999995
1085,22509.0,22507.0,1494.3440000000003
1086,23114.0,22507.0,1101.614
1087,21908.0,22507.0,1512.8040000000005
1088,22210.0,22507.0,1485.6880000000006
1089,22810.0,22507.0,510.23
1090,22208.0,22508.0,704.538
1091,22810.0,22508.0,789.6619999999999
1092,21316.0,22508.0,1664.7649999999996
1093,21018.0,22508.0,2229.261
1094,22809.0,22508.0,1302.143
1095,20719.0,22508.0,3141.0530000000003
1096,21612.0,22508.0,1661.7990000000002
1097,22811.0,22508.0,439.3349999999999
1098,21611.0,22508.0,1882.0450000000003
1099,21315.0,22508.0,1893.6490000000001
1100,21314.0,22508.0,2076.233
1101,21613.0,22508.0,1512.6490000000001
1102,20425.0,22508.0,3374.547
1103,21614.0,22508.0,1325.369
1104,20426.0,22508.0,3501.2329999999993
1105,21912.0,22508.0,1644.6580000000001
1106,21016.0,22508.0,2704.4399999999996
1107,22505.0,22508.0,1684.099
1108,23114.0,22508.0,963.2489999999999
1109,21313.0,22508.0,2268.9950000000003
1110,22209.0,22508.0,467.502
1111,20721.0,22508.0,2531.866
1112,22507.0,22508.0,627.9029999999999
1113,21911.0,22508.0,1022.1610000000001
1114,22207.0,22508.0,940.7739999999999
1115,21017.0,22508.0,2522.768
1116,20720.0,22508.0,2814.555
1117,21908.0,22508.0,1729.8099999999997
1118,22206.0,22508.0,1411.6579999999997
1119,21909.0,22508.0,1406.059
1120,23113.0,22508.0,1124.9950000000001
1121,22509.0,22508.0,1153.1889999999996
1122,22506.0,22508.0,1082.589
1123,22210.0,22508.0,1125.1719999999998
1124,21019.0,22508.0,2746.3389999999995
1125,22812.0,22508.0,1633.1270000000002
1126,21910.0,22508.0,1213.7
1127,21908.0,22509.0,2322.237
1128,21910.0,22509.0,1669.3000000000002
1129,21016.0,22509.0,3135.2649999999994
1130,21611.0,22509.0,2313.905
1131,21314.0,22509.0,2506.0910000000003
1132,22811.0,22509.0,1592.524
1133,21017.0,22509.0,2953.593
1134,22208.0,22509.0,1300.529
1135,21316.0,22509.0,2138.0499999999997
1136,21909.0,22509.0,1848.4180000000001
1137,22206.0,22509.0,2259.437
1138,21911.0,22509.0,1403.8230000000003
1139,21313.0,22509.0,2699.82
1140,20720.0,22509.0,3266.5179999999996
1141,22207.0,22509.0,1788.5529999999999
1142,21614.0,22509.0,1798.654
1143,22809.0,22509.0,2263.2740000000003
1144,22507.0,22509.0,1494.344
1145,22810.0,22509.0,1754.725
1146,21018.0,22509.0,2681.224
1147,20719.0,22509.0,3571.8779999999997
1148,23113.0,22509.0,2090.058
1149,22812.0,22509.0,727.3
1150,20721.0,22509.0,2983.8289999999997
1151,21613.0,22509.0,1913.6750000000002
1152,21912.0,22509.0,1031.704
1153,21019.0,22509.0,2677.507
1154,21315.0,22509.0,2294.4290000000005
1155,22506.0,22509.0,2036.223
1156,22209.0,22509.0,940.787
1157,23114.0,22509.0,1794.4300000000005
1158,22505.0,22509.0,2531.8780000000006
1159,21612.0,22509.0,2092.1030000000005
1160,20426.0,22509.0,3953.1959999999995
1161,22508.0,22509.0,1153.1889999999999
1162,22210.0,22509.0,512.218
1163,21612.0,22809.0,1800.3649999999998
1164,20721.0,22809.0,2960.827999999999
1165,21908.0,22809.0,1751.7260000000006
1166,21316.0,22809.0,2600.5599999999995
1167,22506.0,22809.0,453.10400000000004
1168,21614.0,22809.0,2420.995
1169,22507.0,22809.0,783.4100000000001
1170,20720.0,22809.0,3100.9599999999987
1171,21018.0,22809.0,2670.6049999999996
1172,22810.0,22809.0,715.147
1173,21910.0,22809.0,1343.754
1174,23113.0,22809.0,634.699
1175,21313.0,22809.0,2379.16
1176,22509.0,22809.0,2263.2740000000003
1177,22210.0,22809.0,2254.6180000000004
1178,22508.0,22809.0,1302.1430000000003
1179,20719.0,22809.0,3251.2179999999985
1180,21912.0,22809.0,2669.381
1181,21909.0,22809.0,1468.0100000000002
1182,22209.0,22809.0,1524.2410000000007
1183,22206.0,22809.0,1117.507
1184,22812.0,22809.0,2743.212
1185,22505.0,22809.0,756.0500000000002
1186,22811.0,22809.0,1078.7830000000001
1187,21019.0,22809.0,3394.54
1188,21017.0,22809.0,2658.3569999999995
1189,22208.0,22809.0,1014.531
1190,21911.0,22809.0,1750.177
1191,21315.0,22809.0,2265.3379999999997
1192,21613.0,22809.0,1894.0269999999998
1193,21314.0,22809.0,2214.798999999999
1194,21611.0,22809.0,1974.0430000000006
1195,22207.0,22809.0,945.512
1196,21016.0,22809.0,2814.6049999999987
1197,23114.0,22809.0,1341.0030000000002
1198,21315.0,22810.0,2224.18
1199,21019.0,22810.0,3267.7179999999994
1200,22506.0,22810.0,794.74
1201,21912.0,22810.0,2198.348
1202,21613.0,22810.0,1843.1799999999998
1203,22210.0,22810.0,1746.0690000000002
1204,22811.0,22810.0,554.933
1205,20721.0,22810.0,2968.7910000000006
1206,22209.0,22810.0,1015.6920000000001
1207,20719.0,22810.0,3465.7199999999993
1208,22505.0,22810.0,1276.769
1209,21908.0,22810.0,1989.5530000000008
1210,23113.0,22810.0,385.38000000000005
1211,22508.0,22810.0,789.662
1212,21910.0,22810.0,1529.8550000000005
1213,21018.0,22810.0,2666.186
1214,22507.0,22810.0,510.22999999999996
1215,21017.0,22810.0,2847.4349999999995
1216,22206.0,22810.0,1364.9150000000004
1217,21314.0,22810.0,2400.9
1218,22208.0,22810.0,1000.7280000000001
1219,22509.0,22810.0,1754.7249999999997
1220,22207.0,22810.0,1175.47
1221,21611.0,22810.0,2206.6240000000007
1222,21016.0,22810.0,3029.106999999998
1223,20720.0,22810.0,3251.48
1224,21316.0,22810.0,2232.2399999999993
1225,21911.0,22810.0,1379.2959999999998
1226,21313.0,22810.0,2593.6620000000003
1227,22812.0,22810.0,2234.663
1228,21909.0,22810.0,1704.3440000000005
1229,22809.0,22810.0,715.147
1230,21614.0,22810.0,1938.7740000000001
1231,23114.0,22810.0,904.237
1232,21612.0,22810.0,1986.4660000000003
1233,21614.0,22811.0,1764.7039999999997
1234,20721.0,22811.0,2971.2010000000005
1235,22210.0,22811.0,1564.5069999999996
1236,21911.0,22811.0,1461.4959999999996
1237,21316.0,22811.0,2104.0999999999995
1238,21314.0,22811.0,2515.5680000000007
1239,23114.0,22811.0,523.914
1240,22206.0,22811.0,1597.898
1241,20720.0,22811.0,3253.89
1242,22810.0,22811.0,554.933
1243,22508.0,22811.0,439.33500000000004
1244,21313.0,22811.0,2708.3300000000004
1245,22207.0,22811.0,1380.1089999999995
1246,21912.0,22811.0,2083.993
1247,21908.0,22811.0,2169.1449999999995
1248,21315.0,22811.0,2332.9840000000004
1249,22812.0,22811.0,1922.9569999999997
1250,22505.0,22811.0,1640.4050000000002
1251,21612.0,22811.0,2101.134
1252,21910.0,22811.0,1653.0349999999999
1253,22507.0,22811.0,739.17
1254,22208.0,22811.0,1143.873
1255,21611.0,22811.0,2321.3800000000006
1256,22506.0,22811.0,1096.101
1257,21016.0,22811.0,3143.775
1258,22809.0,22811.0,1078.783
1259,22209.0,22811.0,906.837
1260,20719.0,22811.0,3580.3880000000004
1261,21909.0,22811.0,1845.3939999999998
1262,23113.0,22811.0,825.3650000000001
1263,22509.0,22811.0,1592.5239999999994
1264,21019.0,22811.0,3185.6739999999995
1265,21018.0,22811.0,2668.596
1266,21613.0,22811.0,1951.984
1267,21017.0,22811.0,2962.1030000000005
1268,22208.0,22812.0,1780.4670000000003
1269,22506.0,22812.0,2516.161
1270,21908.0,22812.0,2802.175
1271,21018.0,22812.0,3161.1620000000003
1272,23113.0,22812.0,2126.213
1273,22505.0,22812.0,3011.8160000000007
1274,22207.0,22812.0,2268.4910000000004
1275,21314.0,22812.0,2986.0290000000005
1276,21017.0,22812.0,3433.531
1277,21912.0,22812.0,1511.642
1278,21909.0,22812.0,2328.3560000000007
1279,21614.0,22812.0,2278.5920000000006
1280,21612.0,22812.0,2572.0410000000006
1281,22210.0,22812.0,992.156
1282,21315.0,22812.0,2774.3670000000006
1283,21019.0,22812.0,3157.445
1284,21911.0,22812.0,1883.7610000000006
1285,21611.0,22812.0,2793.8430000000003
1286,22206.0,22812.0,2739.375
1287,20721.0,22812.0,3463.767
1288,22810.0,22812.0,2234.6630000000005
1289,20720.0,22812.0,3746.4559999999997
1290,23114.0,22812.0,1416.806
1291,22508.0,22812.0,1633.1270000000002
1292,22811.0,22812.0,1922.957
1293,21313.0,22812.0,3179.7580000000003
1294,21613.0,22812.0,2393.6130000000007
1295,22507.0,22812.0,1974.2820000000004
1296,22809.0,22812.0,2743.2120000000004
1297,22209.0,22812.0,1420.7250000000001
1298,21910.0,22812.0,2149.2380000000007
1299,21016.0,22812.0,3615.2029999999995
1300,22509.0,22812.0,727.3
1301,21316.0,22812.0,2617.988
1302,22812.0,23113.0,2126.213
1303,21314.0,23113.0,2777.8979999999997
1304,23114.0,23113.0,709.407
1305,22507.0,23113.0,886.7479999999999
1306,21018.0,23113.0,3039.3979999999997
1307,21908.0,23113.0,2366.5510000000004
1308,21912.0,23113.0,2571.56
1309,22810.0,23113.0,385.38
1310,22809.0,23113.0,634.6990000000001
1311,21613.0,23113.0,2219.698
1312,22206.0,23113.0,1741.9130000000002
1313,21909.0,23113.0,2081.3420000000006
1314,22210.0,23113.0,2081.402
1315,21016.0,23113.0,3406.1049999999977
1316,21019.0,23113.0,3603.0510000000004
1317,21315.0,23113.0,2600.6979999999994
1318,22505.0,23113.0,1390.749
1319,22811.0,23113.0,825.365
1320,21911.0,23113.0,1752.508
1321,22209.0,23113.0,1351.0249999999999
1322,22506.0,23113.0,1087.8029999999999
1323,21017.0,23113.0,3224.432999999999
1324,21612.0,23113.0,2363.4640000000004
1325,22509.0,23113.0,2090.0579999999995
1326,21910.0,23113.0,1906.8530000000003
1327,21614.0,23113.0,2274.1070000000004
1328,22508.0,23113.0,1124.9950000000001
1329,22208.0,23113.0,1377.2460000000005
1330,21313.0,23113.0,2970.66
1331,21611.0,23113.0,2583.6220000000003
1332,21316.0,23113.0,2567.5730000000003
1333,22207.0,23113.0,1552.4680000000003
1334,22208.0,23114.0,1567.5619999999997
1335,21611.0,23114.0,2754.525
1336,22812.0,23114.0,1416.8060000000003
1337,21612.0,23114.0,2534.279
1338,21315.0,23114.0,2766.129
1339,21613.0,23114.0,2385.1289999999995
1340,21908.0,23114.0,2582.371
1341,21911.0,23114.0,1889.2029999999997
1342,22505.0,23114.0,1989.709
1343,21017.0,23114.0,3395.2480000000005
1344,21910.0,23114.0,2086.18
1345,22210.0,23114.0,2059.286
1346,21016.0,23114.0,3576.92
1347,21909.0,23114.0,2269.082999999999
1348,22810.0,23114.0,904.2370000000001
1349,23113.0,23114.0,709.4069999999999
1350,21912.0,23114.0,2578.772
1351,22509.0,23114.0,1794.4300000000005
1352,22811.0,23114.0,523.9140000000001
1353,21314.0,23114.0,2948.713
1354,22207.0,23114.0,1768.2880000000002
1355,21313.0,23114.0,3141.4750000000004
1356,21614.0,23114.0,2288.617999999999
1357,22507.0,23114.0,1101.6139999999998
1358,21018.0,23114.0,3137.131
1359,21316.0,23114.0,2618.7309999999998
1360,22809.0,23114.0,1341.003
1361,22206.0,23114.0,1957.7330000000002
1362,22508.0,23114.0,963.249
1363,22209.0,23114.0,1402.183
1364,21019.0,23114.0,3654.209
1365,22506.0,23114.0,1455.936
